Ref,Val,Package,PosX,PosY,Rot,Side
"","","",95.930000,-97.000000,0.000000,top
"","","",94.560000,-97.000000,0.000000,top
"","","",93.190000,-97.000000,0.000000,top
"","","",91.820000,-97.000000,0.000000,top
"","","",90.450000,-97.000000,0.000000,top
"","","",89.080000,-97.000000,0.000000,top
"","","",87.710000,-97.000000,0.000000,top
"","","",86.340000,-97.000000,0.000000,top
"","","",84.970000,-97.000000,0.000000,top
"","","",83.600000,-97.000000,0.000000,top
"","","",95.930000,-95.630000,0.000000,top
"","","",94.560000,-95.630000,0.000000,top
"","","",93.190000,-95.630000,0.000000,top
"","","",91.820000,-95.630000,0.000000,top
"","","",90.450000,-95.630000,0.000000,top
"","","",89.080000,-95.630000,0.000000,top
"","","",87.710000,-95.630000,0.000000,top
"","","",86.340000,-95.630000,0.000000,top
"","","",84.970000,-95.630000,0.000000,top
"","","",83.600000,-95.630000,0.000000,top
"","","",95.930000,-94.260000,0.000000,top
"","","",94.560000,-94.260000,0.000000,top
"","","",93.190000,-94.260000,0.000000,top
"","","",91.820000,-94.260000,0.000000,top
"","","",90.450000,-94.260000,0.000000,top
"","","",89.080000,-94.260000,0.000000,top
"","","",87.710000,-94.260000,0.000000,top
"","","",86.340000,-94.260000,0.000000,top
"","","",84.970000,-94.260000,0.000000,top
"","","",83.600000,-94.260000,0.000000,top
"","","",95.930000,-92.890000,0.000000,top
"","","",94.560000,-92.890000,0.000000,top
"","","",93.190000,-92.890000,0.000000,top
"","","",91.820000,-92.890000,0.000000,top
"","","",90.450000,-92.890000,0.000000,top
"","","",89.080000,-92.890000,0.000000,top
"","","",87.710000,-92.890000,0.000000,top
"","","",86.340000,-92.890000,0.000000,top
"","","",84.970000,-92.890000,0.000000,top
"","","",83.600000,-92.890000,0.000000,top
"","","",95.930000,-91.520000,0.000000,top
"","","",94.560000,-91.520000,0.000000,top
"","","",93.190000,-91.520000,0.000000,top
"","","",91.820000,-91.520000,0.000000,top
"","","",90.450000,-91.520000,0.000000,top
"","","",89.080000,-91.520000,0.000000,top
"","","",87.710000,-91.520000,0.000000,top
"","","",86.340000,-91.520000,0.000000,top
"","","",84.970000,-91.520000,0.000000,top
"","","",83.600000,-91.520000,0.000000,top
"","","",95.930000,-90.150000,0.000000,top
"","","",94.560000,-90.150000,0.000000,top
"","","",93.190000,-90.150000,0.000000,top
"","","",91.820000,-90.150000,0.000000,top
"","","",90.450000,-90.150000,0.000000,top
"","","",89.080000,-90.150000,0.000000,top
"","","",87.710000,-90.150000,0.000000,top
"","","",86.340000,-90.150000,0.000000,top
"","","",84.970000,-90.150000,0.000000,top
"","","",83.600000,-90.150000,0.000000,top
"","","",95.930000,-88.780000,0.000000,top
"","","",94.560000,-88.780000,0.000000,top
"","","",93.190000,-88.780000,0.000000,top
"","","",91.820000,-88.780000,0.000000,top
"","","",90.450000,-88.780000,0.000000,top
"","","",89.080000,-88.780000,0.000000,top
"","","",87.710000,-88.780000,0.000000,top
"","","",86.340000,-88.780000,0.000000,top
"","","",84.970000,-88.780000,0.000000,top
"","","",83.600000,-88.780000,0.000000,top
"","","",95.930000,-87.410000,0.000000,top
"","","",94.560000,-87.410000,0.000000,top
"","","",93.190000,-87.410000,0.000000,top
"","","",91.820000,-87.410000,0.000000,top
"","","",90.450000,-87.410000,0.000000,top
"","","",89.080000,-87.410000,0.000000,top
"","","",87.710000,-87.410000,0.000000,top
"","","",86.340000,-87.410000,0.000000,top
"","","",84.970000,-87.410000,0.000000,top
"","","",83.600000,-87.410000,0.000000,top
"","","",95.930000,-86.040000,0.000000,top
"","","",94.560000,-86.040000,0.000000,top
"","","",93.190000,-86.040000,0.000000,top
"","","",91.820000,-86.040000,0.000000,top
"","","",90.450000,-86.040000,0.000000,top
"","","",89.080000,-86.040000,0.000000,top
"","","",87.710000,-86.040000,0.000000,top
"","","",86.340000,-86.040000,0.000000,top
"","","",84.970000,-86.040000,0.000000,top
"","","",83.600000,-86.040000,0.000000,top
"","","",95.930000,-84.670000,0.000000,top
"","","",94.560000,-84.670000,0.000000,top
"","","",93.190000,-84.670000,0.000000,top
"","","",91.820000,-84.670000,0.000000,top
"","","",90.450000,-84.670000,0.000000,top
"","","",89.080000,-84.670000,0.000000,top
"","","",87.710000,-84.670000,0.000000,top
"","","",86.340000,-84.670000,0.000000,top
"","","",84.970000,-84.670000,0.000000,top
"","","",83.600000,-84.670000,0.000000,top
"","","",95.930000,-83.300000,0.000000,top
"","","",94.560000,-83.300000,0.000000,top
"","","",93.190000,-83.300000,0.000000,top
"","","",91.820000,-83.300000,0.000000,top
"","","",90.450000,-83.300000,0.000000,top
"","","",89.080000,-83.300000,0.000000,top
"","","",87.710000,-83.300000,0.000000,top
"","","",86.340000,-83.300000,0.000000,top
"","","",84.970000,-83.300000,0.000000,top
"","","",83.600000,-83.300000,0.000000,top
"","","",112.387000,-81.931000,0.000000,top
"","","",111.017000,-81.931000,0.000000,top
"","","",109.647000,-81.931000,0.000000,top
"","","",108.277000,-81.931000,0.000000,top
"","","",106.907000,-81.931000,0.000000,top
"","","",105.537000,-81.931000,0.000000,top
"","","",104.167000,-81.931000,0.000000,top
"","","",102.797000,-81.931000,0.000000,top
"","","",101.427000,-81.931000,0.000000,top
"","","",100.057000,-81.931000,0.000000,top
"","","",98.687000,-81.931000,0.000000,top
"","","",97.317000,-81.931000,0.000000,top
"","","",95.947000,-81.931000,0.000000,top
"","","",94.577000,-81.931000,0.000000,top
"","","",93.207000,-81.931000,0.000000,top
"","","",91.837000,-81.931000,0.000000,top
"","","",90.467000,-81.931000,0.000000,top
"","","",89.097000,-81.931000,0.000000,top
"","","",87.727000,-81.931000,0.000000,top
"","","",86.357000,-81.931000,0.000000,top
"","","",84.987000,-81.931000,0.000000,top
"","","",83.617000,-81.931000,0.000000,top
"","","",112.387000,-80.561000,0.000000,top
"","","",111.017000,-80.561000,0.000000,top
"","","",109.647000,-80.561000,0.000000,top
"","","",108.277000,-80.561000,0.000000,top
"","","",106.907000,-80.561000,0.000000,top
"","","",105.537000,-80.561000,0.000000,top
"","","",104.167000,-80.561000,0.000000,top
"","","",102.797000,-80.561000,0.000000,top
"","","",101.427000,-80.561000,0.000000,top
"","","",100.057000,-80.561000,0.000000,top
"","","",98.687000,-80.561000,0.000000,top
"","","",97.317000,-80.561000,0.000000,top
