Ref,Val,Package,PosX,PosY,Rot,Side
"","","",104.180000,-120.310000,0.000000,top
"","","",86.340000,-109.330000,0.000000,top
"","","",107.620000,-114.224000,0.000000,top
"","","",94.577000,-76.451000,0.000000,top
"","","",83.600000,-84.670000,0.000000,top
"","","",112.387000,-76.451000,0.000000,top
"","","",83.600000,-87.410000,0.000000,top
"","","",109.647000,-79.191000,0.000000,top
"","","",94.590000,-124.420000,0.000000,top
"","","",105.505000,-114.224000,0.000000,top
"","","",101.440000,-116.200000,0.000000,top
"","","",86.340000,-101.110000,0.000000,top
"","","",104.167000,-76.451000,0.000000,top
"","","",90.450000,-99.740000,0.000000,top
"","","",106.920000,-123.050000,0.000000,top
"","","",105.550000,-117.570000,0.000000,top
"","","",95.947000,-76.451000,0.000000,top
"","","",84.970000,-103.850000,0.000000,top
"","","",90.450000,-112.070000,0.000000,top
"","","",97.317000,-80.561000,0.000000,top
"","","",91.850000,-118.940000,0.000000,top
"","","",91.837000,-73.711000,0.000000,top
"","","",102.810000,-121.680000,0.000000,top
"","","",84.987000,-81.931000,0.000000,top
"","","",102.810000,-125.790000,0.000000,top
"","","",104.180000,-118.940000,0.000000,top
"","","",93.207000,-80.561000,0.000000,top
"","","",101.427000,-80.561000,0.000000,top
"","","",101.427000,-77.821000,0.000000,top
"","","",104.180000,-123.050000,0.000000,top
"","","",86.340000,-94.260000,0.000000,top
"","","",112.400000,-118.940000,0.000000,top
"","","",94.560000,-106.590000,0.000000,top
"","","",84.987000,-80.561000,0.000000,top
"","","",111.017000,-80.561000,0.000000,top
"","","",90.480000,-117.570000,0.000000,top
"","","",87.740000,-117.570000,0.000000,top
"","","",94.560000,-94.260000,0.000000,top
"","","",106.907000,-75.081000,0.000000,top
"","","",100.057000,-79.191000,0.000000,top
"","","",94.577000,-75.081000,0.000000,top
"","","",90.450000,-94.260000,0.000000,top
"","","",105.537000,-75.081000,0.000000,top
"","","",93.220000,-123.050000,0.000000,top
"","","",94.577000,-79.191000,0.000000,top
"","","",87.740000,-124.420000,0.000000,top
"","","",89.080000,-105.220000,0.000000,top
"","","",89.097000,-76.451000,0.000000,top
"","","",94.590000,-125.790000,0.000000,top
"","","",105.550000,-125.790000,0.000000,top
"","","",93.220000,-121.680000,0.000000,top
"","","",95.930000,-113.440000,0.000000,top
"","","",97.317000,-77.821000,0.000000,top
"","","",83.600000,-103.850000,0.000000,top
"","","",95.930000,-98.370000,0.000000,top
"","","",104.726000,-112.678000,0.000000,top
"","","",87.710000,-91.520000,0.000000,top
"","","",90.450000,-91.520000,0.000000,top
"","","",91.820000,-101.110000,0.000000,top
"","","",86.357000,-73.711000,0.000000,top
"","","",100.070000,-123.050000,0.000000,top
"","","",101.440000,-121.680000,0.000000,top
"","","",85.000000,-123.050000,0.000000,top
"","","",95.930000,-114.810000,0.000000,top
"","","",98.687000,-80.561000,0.000000,top
"","","",90.450000,-97.000000,0.000000,top
"","","",95.930000,-102.480000,0.000000,top
"","","",84.970000,-86.040000,0.000000,top
"","","",106.920000,-121.680000,0.000000,top
"","","",87.710000,-105.220000,0.000000,top
"","","",102.810000,-116.200000,0.000000,top
"","","",108.290000,-125.790000,0.000000,top
"","","",89.080000,-87.410000,0.000000,top
"","","",93.190000,-98.370000,0.000000,top
"","","",89.110000,-125.790000,0.000000,top
"","","",89.080000,-103.850000,0.000000,top
"","","",91.820000,-84.670000,0.000000,top
"","","",91.820000,-105.220000,0.000000,top
"","","",94.590000,-120.310000,0.000000,top
"","","",83.630000,-123.050000,0.000000,top
"","","",112.400000,-123.050000,0.000000,top
"","","",106.920000,-117.570000,0.000000,top
"","","",83.600000,-101.110000,0.000000,top
"","","",89.097000,-79.191000,0.000000,top
"","","",105.537000,-76.451000,0.000000,top
"","","",89.080000,-86.040000,0.000000,top
"","","",86.340000,-99.740000,0.000000,top
"","","",97.330000,-120.310000,0.000000,top
"","","",91.820000,-92.890000,0.000000,top
"","","",106.907000,-81.931000,0.000000,top
"","","",95.930000,-94.260000,0.000000,top
"","","",108.277000,-79.191000,0.000000,top
"","","",90.467000,-76.451000,0.000000,top
"","","",86.340000,-105.220000,0.000000,top
"","","",90.450000,-101.110000,0.000000,top
"","","",102.810000,-124.420000,0.000000,top
"","","",91.820000,-91.520000,0.000000,top
"","","",91.837000,-79.191000,0.000000,top
"","","",93.190000,-95.630000,0.000000,top
"","","",97.330000,-117.570000,0.000000,top
"","","",90.450000,-110.700000,0.000000,top
"","","",84.970000,-110.700000,0.000000,top
"","","",89.110000,-116.200000,0.000000,top
"","","",91.837000,-77.821000,0.000000,top
"","","",86.340000,-88.780000,0.000000,top
"","","",97.330000,-124.420000,0.000000,top
"","","",89.080000,-83.300000,0.000000,top
"","","",94.560000,-109.330000,0.000000,top
"","","",91.850000,-117.570000,0.000000,top
"","","",108.290000,-116.200000,0.000000,top
"","","",108.277000,-77.821000,0.000000,top
"","","",97.330000,-125.790000,0.000000,top
"","","",95.960000,-123.050000,0.000000,top
"","","",109.647000,-80.561000,0.000000,top
"","","",87.710000,-90.150000,0.000000,top
"","","",87.727000,-81.931000,0.000000,top
"","","",97.604000,-103.302000,0.000000,top
"","","",90.467000,-73.711000,0.000000,top
"","","",95.960000,-118.940000,0.000000,top
"","","",94.560000,-98.370000,0.000000,top
"","","",93.207000,-77.821000,0.000000,top
"","","",100.057000,-76.451000,0.000000,top
"","","",90.480000,-124.420000,0.000000,top
"","","",111.017000,-81.931000,0.000000,top
"","","",112.400000,-121.680000,0.000000,top
"","","",97.317000,-73.711000,0.000000,top
"","","",83.600000,-113.440000,0.000000,top
"","","",109.647000,-77.821000,0.000000,top
"","","",87.740000,-120.310000,0.000000,top
"","","",89.080000,-94.260000,0.000000,top
"","","",87.740000,-116.200000,0.000000,top
"","","",97.330000,-123.050000,0.000000,top
"","","",104.167000,-73.711000,0.000000,top
"","","",112.400000,-116.200000,0.000000,top
"","","",112.400000,-117.570000,0.000000,top
"","","",91.820000,-109.330000,0.000000,top
"","","",111.017000,-76.451000,0.000000,top
"","","",106.907000,-73.711000,0.000000,top
"","","",93.190000,-109.330000,0.000000,top
"","","",86.340000,-98.370000,0.000000,top
"","","",98.554000,-85.776000,0.000000,top
"","","",94.560000,-83.300000,0.000000,top
"","","",109.660000,-124.420000,0.000000,top
"","","",90.450000,-86.040000,0.000000,top
"","","",91.820000,-86.040000,0.000000,top
"","","",109.660000,-117.570000,0.000000,top
"","","",87.710000,-84.670000,0.000000,top
"","","",95.930000,-101.110000,0.000000,top
"","","",89.080000,-91.520000,0.000000,top
"","","",94.560000,-95.630000,0.000000,top
"","","",111.017000,-77.821000,0.000000,top
"","","",91.837000,-81.931000,0.000000,top
"","","",106.631000,-112.678000,0.000000,top
"","","",95.930000,-112.070000,0.000000,top
"","","",86.357000,-79.191000,0.000000,top
"","","",83.617000,-73.711000,0.000000,top
"","","",102.797000,-81.931000,0.000000,top
"","","",95.930000,-91.520000,0.000000,top
"","","",93.220000,-120.310000,0.000000,top
"","","",87.710000,-112.070000,0.000000,top
"","","",87.727000,-77.821000,0.000000,top
"","","",95.930000,-105.220000,0.000000,top
"","","",102.810000,-117.570000,0.000000,top
"","","",105.550000,-121.680000,0.000000,top
"","","",102.797000,-80.561000,0.000000,top
"","","",86.340000,-84.670000,0.000000,top
"","","",83.617000,-79.191000,0.000000,top
"","","",89.097000,-81.931000,0.000000,top
"","","",94.560000,-114.810000,0.000000,top
"","","",111.017000,-75.081000,0.000000,top
"","","",95.960000,-120.310000,0.000000,top
"","","",83.600000,-88.780000,0.000000,top
"","","",109.525000,-114.224000,0.000000,top
"","","",83.600000,-90.150000,0.000000,top
"","","",90.480000,-125.790000,0.000000,top
"","","",93.207000,-76.451000,0.000000,top
"","","",98.700000,-118.940000,0.000000,top
"","","",94.590000,-123.050000,0.000000,top
"","","",86.340000,-112.070000,0.000000,top
"","","",83.617000,-81.931000,0.000000,top
"","","",85.000000,-117.570000,0.000000,top
"","","",85.000000,-124.420000,0.000000,top
"","","",83.600000,-102.480000,0.000000,top
"","","",89.080000,-107.960000,0.000000,top
"","","",83.600000,-86.040000,0.000000,top
"","","",95.947000,-73.711000,0.000000,top
"","","",89.080000,-109.330000,0.000000,top
"","","",98.700000,-116.200000,0.000000,top
"","","",94.577000,-77.821000,0.000000,top
"","","",89.080000,-112.070000,0.000000,top
"","","",89.110000,-120.310000,0.000000,top
"","","",84.987000,-76.451000,0.000000,top
"","","",95.930000,-106.590000,0.000000,top
"","","",85.000000,-116.200000,0.000000,top
"","","",86.340000,-106.590000,0.000000,top
"","","",100.070000,-117.570000,0.000000,top
"","","",84.970000,-87.410000,0.000000,top
"","","",91.820000,-97.000000,0.000000,top
"","","",93.207000,-73.711000,0.000000,top
"","","",86.340000,-86.040000,0.000000,top
"","","",97.317000,-75.081000,0.000000,top
"","","",87.710000,-86.040000,0.000000,top
"","","",86.340000,-91.520000,0.000000,top
"","","",95.960000,-121.680000,0.000000,top
"","","",108.277000,-73.711000,0.000000,top
"","","",106.920000,-118.940000,0.000000,top
"","","",90.450000,-113.440000,0.000000,top
"","","",93.190000,-103.850000,0.000000,top
"","","",90.450000,-105.220000,0.000000,top
"","","",89.080000,-95.630000,0.000000,top
"","","",90.480000,-116.200000,0.000000,top
"","","",84.970000,-88.780000,0.000000,top
"","","",108.277000,-75.081000,0.000000,top
"","","",84.970000,-98.370000,0.000000,top
"","","",100.070000,-124.420000,0.000000,top
"","","",109.660000,-121.680000,0.000000,top
"","","",93.190000,-101.110000,0.000000,top
"","","",95.947000,-80.561000,0.000000,top
"","","",93.190000,-86.040000,0.000000,top
"","","",83.617000,-76.451000,0.000000,top
"","","",105.550000,-124.420000,0.000000,top
"","","",89.080000,-98.370000,0.000000,top
"","","",93.220000,-124.420000,0.000000,top
"","","",94.560000,-103.850000,0.000000,top
"","","",84.970000,-99.740000,0.000000,top
"","","",95.960000,-125.790000,0.000000,top
"","","",95.930000,-87.410000,0.000000,top
"","","",111.030000,-125.790000,0.000000,top
"","","",100.070000,-121.680000,0.000000,top
"","","",109.647000,-76.451000,0.000000,top
"","","",86.340000,-107.960000,0.000000,top
"","","",100.057000,-75.081000,0.000000,top
"","","",89.097000,-80.561000,0.000000,top
"","","",104.180000,-116.200000,0.000000,top
"","","",91.820000,-94.260000,0.000000,top
"","","",100.070000,-120.310000,0.000000,top
"","","",90.450000,-88.780000,0.000000,top
"","","",86.340000,-113.440000,0.000000,top
"","","",87.710000,-110.700000,0.000000,top
"","","",83.600000,-91.520000,0.000000,top
"","","",101.427000,-81.931000,0.000000,top
"","","",106.907000,-76.451000,0.000000,top
"","","",98.700000,-123.050000,0.000000,top
"","","",84.970000,-84.670000,0.000000,top
"","","",86.340000,-114.810000,0.000000,top
"","","",89.080000,-110.700000,0.000000,top
"","","",83.630000,-124.420000,0.000000,top
"","","",94.560000,-88.780000,0.000000,top
"","","",89.080000,-106.590000,0.000000,top
"","","",85.000000,-120.310000,0.000000,top
"","","",101.440000,-118.940000,0.000000,top
"","","",97.317000,-79.191000,0.000000,top
"","","",84.970000,-105.220000,0.000000,top
"","","",95.930000,-107.960000,0.000000,top
"","","",94.560000,-84.670000,0.000000,top
"","","",105.537000,-80.561000,0.000000,top
"","","",91.820000,-83.300000,0.000000,top
"","","",91.820000,-112.070000,0.000000,top
"","","",102.797000,-75.081000,0.000000,top
"","","",89.080000,-97.000000,0.000000,top
"","","",87.710000,-114.810000,0.000000,top
"","","",102.810000,-123.050000,0.000000,top
"","","",98.687000,-77.821000,0.000000,top
"","","",94.560000,-86.040000,0.000000,top
"","","",108.290000,-124.420000,0.000000,top
"","","",109.660000,-116.200000,0.000000,top
"","","",89.110000,-124.420000,0.000000,top
"","","",83.600000,-105.220000,0.000000,top
"","","",90.450000,-98.370000,0.000000,top
"","","",95.960000,-116.200000,0.000000,top
"","","",102.797000,-73.711000,0.000000,top
"","","",94.560000,-97.000000,0.000000,top
"","","",108.277000,-81.931000,0.000000,top
"","","",101.427000,-73.711000,0.000000,top
"","","",83.600000,-116.200000,0.000000,top
"","","",90.467000,-79.191000,0.000000,top
"","","",111.030000,-123.050000,0.000000,top
"","","",94.560000,-110.700000,0.000000,top
"","","",85.000000,-121.680000,0.000000,top
"","","",111.030000,-117.570000,0.000000,top
"","","",93.190000,-92.890000,0.000000,top
"","","",84.970000,-91.520000,0.000000,top
"","","",95.947000,-77.821000,0.000000,top
"","","",86.370000,-125.790000,0.000000,top
"","","",83.600000,-92.890000,0.000000,top
"","","",84.970000,-101.110000,0.000000,top
"","","",106.907000,-80.561000,0.000000,top
"","","",94.590000,-121.680000,0.000000,top
"","","",93.190000,-99.740000,0.000000,top
"","","",87.740000,-118.940000,0.000000,top
"","","",104.167000,-75.081000,0.000000,top
"","","",86.340000,-90.150000,0.000000,top
"","","",101.440000,-123.050000,0.000000,top
"","","",98.687000,-79.191000,0.000000,top
"","","",105.550000,-120.310000,0.000000,top
"","","",91.850000,-121.680000,0.000000,top
"","","",95.947000,-81.931000,0.000000,top
"","","",95.947000,-79.191000,0.000000,top
"","","",87.710000,-94.260000,0.000000,top
"","","",98.700000,-120.310000,0.000000,top
"","","",98.687000,-81.931000,0.000000,top
"","","",86.357000,-77.821000,0.000000,top
"","","",89.080000,-113.440000,0.000000,top
"","","",93.220000,-125.790000,0.000000,top
"","","",86.357000,-75.081000,0.000000,top
"","","",90.450000,-90.150000,0.000000,top
"","","",111.430000,-114.224000,0.000000,top
"","","",93.190000,-84.670000,0.000000,top
"","","",87.710000,-113.440000,0.000000,top
"","","",105.550000,-123.050000,0.000000,top
"","","",104.180000,-117.570000,0.000000,top
"","","",91.820000,-106.590000,0.000000,top
"","","",95.960000,-117.570000,0.000000,top
"","","",87.740000,-123.050000,0.000000,top
"","","",83.600000,-112.070000,0.000000,top
"","","",93.207000,-81.931000,0.000000,top
"","","",83.617000,-77.821000,0.000000,top
"","","",87.710000,-106.590000,0.000000,top
"","","",109.660000,-120.310000,0.000000,top
"","","",102.810000,-118.940000,0.000000,top
"","","",91.820000,-99.740000,0.000000,top
"","","",93.220000,-117.570000,0.000000,top
"","","",101.440000,-124.420000,0.000000,top
"","","",86.340000,-103.850000,0.000000,top
"","","",98.687000,-73.711000,0.000000,top
"","","",101.440000,-125.790000,0.000000,top
"","","",108.290000,-121.680000,0.000000,top
"","","",101.427000,-75.081000,0.000000,top
"","","",102.821000,-112.678000,0.000000,top
"","","",104.167000,-77.821000,0.000000,top
"","","",95.930000,-86.040000,0.000000,top
"","","",89.080000,-101.110000,0.000000,top
"","","",86.357000,-80.561000,0.000000,top
"","","",108.290000,-120.310000,0.000000,top
"","","",95.930000,-83.300000,0.000000,top
"","","",85.000000,-125.790000,0.000000,top
"","","",87.710000,-101.110000,0.000000,top
"","","",90.467000,-80.561000,0.000000,top
"","","",102.797000,-77.821000,0.000000,top
"","","",90.450000,-87.410000,0.000000,top
"","","",84.970000,-112.070000,0.000000,top
"","","",85.000000,-118.940000,0.000000,top
"","","",100.057000,-81.931000,0.000000,top
"","","",91.820000,-110.700000,0.000000,top
"","","",84.970000,-90.150000,0.000000,top
"","","",95.930000,-88.780000,0.000000,top
"","","",106.920000,-125.790000,0.000000,top
"","","",105.550000,-116.200000,0.000000,top
"","","",86.357000,-76.451000,0.000000,top
"","","",89.080000,-88.780000,0.000000,top
"","","",102.797000,-79.191000,0.000000,top
"","","",98.700000,-121.680000,0.000000,top
"","","",112.400000,-120.310000,0.000000,top
"","","",111.030000,-118.940000,0.000000,top
"","","",106.920000,-116.200000,0.000000,top
"","","",111.030000,-121.680000,0.000000,top
"","","",106.907000,-77.821000,0.000000,top
"","","",90.480000,-123.050000,0.000000,top
"","","",104.180000,-125.790000,0.000000,top
"","","",101.427000,-76.451000,0.000000,top
"","","",87.710000,-88.780000,0.000000,top
"","","",93.190000,-87.410000,0.000000,top
"","","",112.387000,-77.821000,0.000000,top
"","","",90.450000,-102.480000,0.000000,top
"","","",91.820000,-90.150000,0.000000,top
"","","",90.450000,-107.960000,0.000000,top
"","","",112.346000,-112.678000,0.000000,top
"","","",97.330000,-118.940000,0.000000,top
"","","",93.190000,-112.070000,0.000000,top
"","","",91.850000,-116.200000,0.000000,top
"","","",87.710000,-95.630000,0.000000,top
"","","",84.987000,-77.821000,0.000000,top
"","","",97.317000,-76.451000,0.000000,top
"","","",95.947000,-75.081000,0.000000,top
"","","",89.110000,-118.940000,0.000000,top
"","","",89.080000,-90.150000,0.000000,top
"","","",87.727000,-79.191000,0.000000,top
"","","",91.850000,-125.790000,0.000000,top
"","","",89.080000,-102.480000,0.000000,top
"","","",112.387000,-75.081000,0.000000,top
"","","",93.190000,-94.260000,0.000000,top
"","","",111.030000,-124.420000,0.000000,top
"","","",83.600000,-114.810000,0.000000,top
"","","",106.920000,-124.420000,0.000000,top
"","","",84.970000,-109.330000,0.000000,top
"","","",90.480000,-118.940000,0.000000,top
"","","",108.277000,-80.561000,0.000000,top
"","","",91.850000,-123.050000,0.000000,top
"","","",97.317000,-81.931000,0.000000,top
"","","",100.057000,-77.821000,0.000000,top
"","","",86.370000,-123.050000,0.000000,top
"","","",90.450000,-92.890000,0.000000,top
"","","",87.710000,-98.370000,0.000000,top
"","","",89.080000,-114.810000,0.000000,top
"","","",112.387000,-81.931000,0.000000,top
"","","",108.290000,-118.940000,0.000000,top
"","","",94.577000,-73.711000,0.000000,top
"","","",86.370000,-118.940000,0.000000,top
"","","",95.930000,-92.890000,0.000000,top
"","","",84.970000,-95.630000,0.000000,top
"","","",93.220000,-118.940000,0.000000,top
"","","",86.340000,-102.480000,0.000000,top
"","","",91.837000,-80.561000,0.000000,top
"","","",83.600000,-110.700000,0.000000,top
"","","",90.450000,-109.330000,0.000000,top
"","","",98.687000,-76.451000,0.000000,top
"","","",95.930000,-90.150000,0.000000,top
"","","",83.630000,-125.790000,0.000000,top
"","","",87.710000,-109.330000,0.000000,top
"","","",105.537000,-81.931000,0.000000,top
"","","",83.617000,-80.561000,0.000000,top
"","","",93.207000,-75.081000,0.000000,top
"","","",100.070000,-116.200000,0.000000,top
"","","",91.850000,-124.420000,0.000000,top
"","","",109.660000,-123.050000,0.000000,top
"","","",90.450000,-95.630000,0.000000,top
"","","",97.330000,-121.680000,0.000000,top
"1","","",100.354000,-104.826000,0.000000,top
"1","","",100.354000,-85.776000,0.000000,top
"1","","",99.404000,-84.252000,0.000000,top
"1","","",99.404000,-103.302000,0.000000,top
"2","","",102.154000,-85.776000,0.000000,top
"2","","",102.154000,-104.826000,0.000000,top
"2","","",101.204000,-103.302000,0.000000,top
"2","","",101.204000,-84.252000,0.000000,top
"3","","",103.954000,-104.826000,0.000000,top
"3","","",103.004000,-84.252000,0.000000,top
"3","","",103.004000,-103.302000,0.000000,top
"3","","",103.954000,-85.776000,0.000000,top
"4","","",105.754000,-104.826000,0.000000,top
"4","","",104.804000,-103.302000,0.000000,top
"4","","",105.754000,-85.776000,0.000000,top
"4","","",104.804000,-84.252000,0.000000,top
"5","","",106.604000,-84.252000,0.000000,top
"5","","",107.554000,-85.776000,0.000000,top
"5","","",107.554000,-104.826000,0.000000,top
"5","","",106.604000,-103.302000,0.000000,top
"6","","",108.404000,-84.252000,0.000000,top
"6","","",109.354000,-104.826000,0.000000,top
"6","","",109.354000,-85.776000,0.000000,top
"6","","",108.404000,-103.302000,0.000000,top
"7","","",110.204000,-103.302000,0.000000,top
"7","","",111.154000,-85.776000,0.000000,top
"7","","",111.154000,-104.826000,0.000000,top
"7","","",110.204000,-84.252000,0.000000,top
"8","","",112.004000,-103.302000,0.000000,top
"8","","",112.004000,-84.252000,0.000000,top
"8","","",112.954000,-104.826000,0.000000,top
"8","","",112.954000,-85.776000,0.000000,top
"9","","",97.330000,-106.564600,0.000000,top
"10","","",97.330000,-107.958200,0.000000,top
"11","","",97.330000,-109.328200,0.000000,top
"12","","",97.330000,-110.698200,0.000000,top
"13","","",97.330000,-112.068200,0.000000,top
"14","","",97.330000,-113.438200,0.000000,top
"15","","",97.330000,-114.808200,0.000000,top
